,WHO,tip,size,ratio
735,3c2.A,CY220519,3,1.0
736,3c2.A,CY226695,3,1.0
737,3c2.A,CY224838,3,1.0
738,3c2.A,CY230738,3,1.0
739,3c2.A,CY223838,3,1.0
740,3c2.A,CY210727,3,1.0
741,3c2.A,CY234887,3,1.0
742,3c2.A,CY244136,3,1.0
743,3c2.A,CY234920,3,1.0
744,3c2.A,CY211978,3,1.0
745,3c2.A,CY210306,3,1.0
746,3c2.A,CY226655,3,1.0
747,3c2.A,CY226623,3,1.0
748,3c2.A,CY226567,3,1.0
749,3c2.A,CY226607,3,1.0
750,3c2.A,CY230538,3,1.0
751,3c2.A,CY214818,3,1.0
752,3c2.A,CY234216,3,1.0
753,3c2.A,CY211779,3,1.0
754,3c2.A,KY116182,3,1.0
755,3c2.A,CY235018,3,1.0
756,3c2.A,CY259303,3,1.0
757,3c2.A,CY227526,3,1.0
758,3c2.A,CY212041,3,1.0
759,3c2.A,CY244171,3,1.0
760,3c2.A,CY250547,3,1.0
761,3c2.A,CY240055,3,1.0
762,3c2.A,CY222805,3,1.0
763,3c2.A,CY228805,3,1.0
764,3c2.A,KY289450,3,1.0
765,3c2.A,CY222965,3,1.0
766,3c2.A,CY210807,3,1.0
767,3c2.A,CY216049,3,1.0
768,3c2.A,CY222917,3,1.0
769,3c2.A,CY220255,3,1.0
770,3c2.A,CY243965,3,1.0
771,3c2.A,CY243901,3,1.0
772,3c2.A,CY239713,3,1.0
773,3c2.A,CY210583,3,1.0
774,3c2.A,CY235840,3,1.0
775,3c2.A,CY216561,3,1.0
776,3c2.A,CY216017,3,1.0
777,3c2.A,CY243947,3,1.0
778,3c2.A,CY227694,3,1.0
779,3c2.A,KY435815,3,1.0
780,3c2.A,CY234936,3,1.0
781,3c2.A,CY244022,3,1.0
782,3c2.A,MF182528,3,1.0
783,3c2.A,MF182527,3,1.0
784,3c2.A,KY583625,3,1.0
785,3c2.A,CY244235,3,1.0
786,3c2.A,CY244048,3,1.0
787,3c2.A,CY243980,3,1.0
788,3c2.A,KY949820,3,1.0
789,3c2.A,KY950005,3,1.0
790,3c2.A,KY949883,3,1.0
791,3c2.A,CY235880,3,1.0
792,3c2.A,CY238561,3,1.0
793,3c2.A,CY230642,3,1.0
794,3c2.A,CY228869,3,1.0
795,3c2.A,CY216481,3,1.0
796,3c2.A,CY214434,3,1.0
797,3c2.A,CY223886,3,1.0
798,3c2.A,KY949900,3,1.0
799,3c2.A,CY227134,3,1.0
800,3c2.A,KY950099,2,1.0
801,3c2.A,MH358630,3,1.0
802,3c2.A,MH601026,3,1.0
803,3c2.A,MH600844,3,1.0
804,3c2.A,CY264353,3,1.0
805,3c2.A,MH082804,3,1.0
806,3c2.A,MH600710,3,1.0
807,3c2.A,MH358662,3,1.0
808,3c2.A,MH601049,3,1.0
809,3c2.A,CY261535,3,1.0
810,3c2.A,CY250107,3,1.0
811,3c2.A,MH601339,3,1.0
812,3c2.A,CY258180,3,1.0
813,3c2.A,MH126585,3,1.0
814,3c2.A,MH307266,3,1.0
815,3c2.A,MH127241,3,1.0
816,3c2.A,CY264870,3,1.0
817,3c2.A,CY234626,3,1.0
818,3c2.A,MF673285,3,1.0
819,3c2.A,MG066682,3,1.0
820,3c2.A,CY260849,3,1.0
821,3c2.A,CY256189,3,1.0
822,3c2.A,MH294839,3,1.0
823,3c2.A,CY264330,3,1.0
824,3c2.A,MG974948,3,1.0
825,3c2.A,MH126625,3,1.0
826,3c2.A,MH307034,3,1.0
827,3c2.A,MH127297,3,1.0
828,3c2.A,MH443532,3,1.0
829,3c2.A,MH307122,3,1.0
830,3c2.A,CY256165,3,1.0
831,3c2.A,CY245286,3,1.0
832,3c2.A,MH126606,3,1.0
833,3c2.A,CY258188,3,1.0
834,3c2.A,CY243471,3,1.0
835,3c2.A,CY238907,3,1.0
836,3c2.A,MG914339,5,0.8
837,3c2.A,MG914227,5,0.8
838,3c2.A,MG914099,5,0.8
839,3c2.A,CY264481,5,0.8
840,3c2.A,MH601769,5,0.8
841,3c2.A,MH701140,5,0.8
842,3c2.A,CY264092,5,0.8
843,3c2.A,CY256037,5,0.8
844,3c2.A,CY250091,5,0.8
845,3c2.A,CY261367,5,0.8
846,3c2.A,MH294721,5,0.8
847,3c2.A,MG279230,5,0.8
848,3c2.A,MF673284,5,0.8
849,3c2.A,MH294827,5,0.8
850,3c2.A,MG066684,5,0.8
851,3c2.A,CY250659,4,1.0
852,3c2.A,CY263184,3,1.0
853,3c2.A,CY263176,3,1.0
854,3c2.A,CY242054,3,1.0
855,3c2.A,CY247142,3,1.0
856,3c2.A,CY264409,3,1.0
857,3c2.A,CY249939,3,1.0
858,3c2.A,CY245134,3,1.0
859,3c2.A,MH600641,3,1.0
860,3c2.A,CY243567,3,1.0
861,3c2.A,MG830254,3,1.0
862,3c2.A,CY260511,3,1.0
863,3c2.A,CY258172,3,1.0
864,3c2.A,CY244681,3,1.0
865,3c2.A,MH585838,3,1.0
866,3c2.A,MH306723,3,1.0
867,3c2.A,MH306670,3,1.0
868,3c2.A,MH601410,3,1.0
869,3c2.A,CY242342,3,1.0
870,3c2.A,CY245238,3,1.0
871,3c2.A,CY244894,3,1.0
872,3c2.A,CY250595,3,1.0
873,3c2.A,MG984289,3,1.0
874,3c2.A,MG984162,3,1.0
875,3c2.A,MG984313,3,1.0
876,3c2.A,MG279222,3,1.0
877,3c2.A,CY243935,3,1.0
878,3c2.A,CY228685,3,1.0
879,3c2.A,CY230666,3,1.0
880,3c2.A,CY227214,3,1.0
881,3c2.A,CY227574,3,1.0
882,3c2.A,CY244039,3,1.0
883,3c2.A,MG431377,3,1.0
884,3c2.A,MG431379,3,1.0
885,3c2.A,MG431378,3,1.0
886,3c2.A,MG431376,3,1.0
887,3c2.A,MG431381,3,1.0
888,3c2.A,CY244561,3,1.0
889,3c2.A,MG830948,3,1.0
890,3c2.A,CY266783,4,0.75
891,3c2.A,CY266503,4,0.75
892,3c2.A,CY266863,4,0.75
893,3c2.A,CY266415,4,0.75
894,3c2.A,CY266831,4,0.75
895,3c2.A,CY266655,4,0.75
896,3c2.A,CY266647,4,0.75
897,3c2.A,CY242278,4,0.75
898,3c2.A,CY243885,4,0.75
899,3c2.A,CY223101,4,0.75
900,3c2.A,CY216041,4,0.75
901,3c2.A,CY227318,4,0.75
902,3c2.A,CY242038,4,0.75
903,3c2.A,MG914259,3,1.0
904,3c2.A,MG914155,3,1.0
905,3c2.A,CY243503,3,1.0
906,3c2.A,CY244056,3,1.0
907,3c2.A,MG279246,3,1.0
908,3c2.A,CY234929,3,1.0
909,3c2.A,CY234968,3,1.0
910,3c2.A,CY240079,3,1.0
911,3c2.A,CY247134,3,1.0
912,3c2.A,CY266703,3,1.0
913,3c2.A,CY266367,3,1.0
914,3c2.A,CY266471,3,1.0
915,3c2.A,CY226671,3,1.0
916,3c2.A,CY255433,3,1.0
917,3c2.A,MG431374,4,1.0
918,3c2.A,MG431371,4,1.0
919,3c2.A,MG431372,4,1.0
920,3c2.A,MG431385,4,1.0
921,3c2.A,MF599428,4,1.0
922,3c2.A,MF599426,4,1.0
923,3c2.A,MF599423,4,1.0
924,3c2.A,MG431387,4,1.0
925,3c2.A,MF599430,4,1.0
926,3c2.A,MF599429,4,1.0
927,3c2.A,MG431388,4,1.0
928,3c2.A,MG431380,4,1.0
929,3c2.A,MF599431,4,1.0
930,3c2.A,MG431389,3,1.0
931,3c2.A,MF599425,3,1.0
932,3c2.A,MG431383,3,1.0
933,3c2.A,MF599419,3,1.0
934,3c2.A,MF599422,3,1.0
935,3c2.A,MF599432,3,1.0
936,3c2.A,MG431375,3,1.0
937,3c2.A,MF599420,3,1.0
938,3c2.A,KY116222,3,1.0
939,3c2.A,CY243928,3,1.0
940,3c2.A,CY227598,3,1.0
941,3c2.A,CY221902,3,1.0
942,3c2.A,CY223125,3,1.0
943,3c2.A,CY223934,3,1.0
944,3c2.A,CY244233,3,1.0
945,3c2.A,CY243895,3,1.0
946,3c2.A,MF182521,3,1.0
947,3c2.A,CY210496,3,1.0
948,3c2.A,CY227422,3,1.0
949,3c2.A,CY213114,3,1.0
950,3c2.A,CY218198,3,1.0
951,3c2.A,CY221854,3,1.0
952,3c2.A,CY244251,3,1.0
953,3c2.A,CY214346,3,1.0
954,3c2.A,CY220479,3,1.0
955,3c2.A,KY115878,3,1.0
956,3c2.A,CY212033,3,1.0
957,3c2.A,CY235456,3,1.0
958,3c2.A,CY219201,3,1.0
959,3c2.A,KY289497,3,1.0
960,3c2.A,CY231132,3,1.0
961,3c2.A,MG984158,4,1.0
962,3c2.A,MG984505,4,1.0
963,3c2.A,MG984305,4,1.0
964,3c2.A,MG984425,4,1.0
965,3c2.A,MG984128,4,1.0
966,3c2.A,MG984353,4,1.0
967,3c2.A,MG984489,4,1.0
968,3c2.A,MH131222,5,0.8
969,3c2.A,MH083124,5,0.8
970,3c2.A,MH393254,5,0.8
971,3c2.A,CY258348,5,0.8
972,3c2.A,CY265205,5,0.8
973,3c2.A,CY260985,5,0.8
974,3c2.A,CY243694,5,0.8
975,3c2.A,CY245054,5,0.8
976,3c2.A,MH601554,4,1.0
977,3c2.A,CY255789,4,1.0
978,3c2.A,MG198920,4,1.0
979,3c2.A,MH393252,4,1.0
980,3c2.A,CY260356,5,1.0
981,3c2.A,CY256181,5,1.0
982,3c2.A,MH294882,5,1.0
983,3c2.A,MH294726,5,1.0
984,3c2.A,CY263200,5,1.0
985,3c2.A,MH601850,5,1.0
986,3c2.A,CY265149,5,1.0
987,3c2.A,CY257989,5,1.0
988,3c2.A,MH127113,5,1.0
989,3c2.A,CY256125,5,1.0
990,3c2.A,CY244729,5,1.0
991,3c2.A,CY256117,5,1.0
992,3c2.A,CY255877,5,1.0
993,3c2.A,CY247182,5,1.0
994,3c2.A,CY258436,5,1.0
995,3c2.A,CY239992,5,1.0
996,3c2.A,CY250675,5,1.0
997,3c2.A,CY244721,5,1.0
998,3c2.A,CY246982,5,1.0
999,3c2.A,CY243758,5,1.0
1000,3c2.A,CY261439,5,1.0
1001,3c2.A,MH586036,5,1.0
1002,3c2.A,CY250651,5,1.0
1003,3c2.A,MH294727,5,1.0
1004,3c2.A,CY255885,5,1.0
1005,3c2.A,CY261431,5,1.0
1006,3c2.A,CY264561,5,1.0
1007,3c2.A,CY245398,5,1.0
1008,3c2.A,CY258084,5,1.0
1009,3c2.A,CY249979,4,1.0
1010,3c2.A,MH127021,4,1.0
1011,3c2.A,MH701396,4,1.0
1012,3c2.A,CY260889,4,1.0
1013,3c2.A,MH246802,4,1.0
1014,3c2.A,CY250115,4,1.0
1015,3c2.A,CY240031,4,1.0
1016,3c2.A,CY249835,4,1.0
1017,3c2.A,CY257765,4,1.0
1018,3c2.A,CY260747,4,1.0
1019,3c2.A,MG066690,3,1.0
1020,3c2.A,CY234874,3,1.0
1021,3c2.A,CY214594,3,1.0
1022,3c2.A,CY227118,3,1.0
1023,3c2.A,CY222005,3,1.0
1024,3c2.A,CY211898,3,1.0
1025,3c2.A,CY244120,3,1.0
1026,3c2.A,MF182500,3,1.0
1027,3c2.A,MF182499,3,1.0
1028,3c2.A,CY212706,3,1.0
1029,3c2.A,CY214226,3,1.0
1030,3c2.A,CY224014,3,1.0
1031,3c2.A,CY244256,3,1.0
1032,3c2.A,CY238569,3,1.0
1033,3c2.A,CY234562,4,1.0
1034,3c2.A,CY216473,4,1.0
1035,3c2.A,MF182496,4,1.0
1036,3c2.A,CY234810,4,1.0
1037,3c2.A,CY232578,4,1.0
1038,3c2.A,CY228781,4,1.0
1039,3c2.A,CY230602,4,1.0
1040,3c2.A,CY216193,4,1.0
1041,3c2.A,CY244155,4,1.0
1042,3c2.A,CY230277,4,1.0
1043,3c2.A,CY244169,4,1.0
1044,3c2.A,CY244156,4,1.0
1045,3c2.A,CY244390,4,1.0
1046,3c2.A,CY244222,4,1.0
1047,3c2.A,CY244005,4,1.0
1048,3c2.A,CY244229,4,1.0
1049,3c2.A,CY234991,4,1.0
1050,3c2.A,CY243944,4,1.0
1051,3c2.A,CY234466,4,1.0
1052,3c2.A,CY224094,4,1.0
1053,3c2.A,CY214426,3,1.0
1054,3c2.A,CY226759,4,0.75
1055,3c2.A,CY232356,4,0.75
1056,3c2.A,CY234490,4,0.75
1057,3c2.A,CY233432,4,0.75
1058,3c2.A,CY226767,4,0.75
1059,3c2.A,CY228933,4,0.75
1060,3c2.A,CY233448,4,0.75
1061,3c2.A,CY227566,3,1.0
1062,3c2.A,CY234682,3,1.0
1063,3c2.A,CY213234,3,1.0
1064,3c2.A,CY223734,3,1.0
1065,3c2.A,CY232610,3,1.0
1066,3c2.A,CY222853,3,1.0
1067,3c2.A,CY244014,3,1.0
1068,3c2.A,CY226791,3,1.0
1069,3c2.A,CY216121,3,1.0
1070,3c2.A,CY220519,3,1.0
1071,3c2.A,CY226695,3,1.0
1072,3c2.A,CY224838,3,1.0
1073,3c2.A,CY230738,3,1.0
1074,3c2.A,CY223838,3,1.0
1075,3c2.A,CY210727,3,1.0
1076,3c2.A,CY234887,3,1.0
1077,3c2.A,CY244136,3,1.0
1078,3c2.A,CY234920,3,1.0
1079,3c2.A,CY211978,3,1.0
1080,3c2.A,CY210306,3,1.0
1081,3c2.A,CY226655,3,1.0
1082,3c2.A,CY226623,3,1.0
1083,3c2.A,CY226567,3,1.0
1084,3c2.A,CY226607,3,1.0
1085,3c2.A,CY230538,3,1.0
1086,3c2.A,CY214818,3,1.0
1087,3c2.A,CY234216,3,1.0
1088,3c2.A,CY211779,3,1.0
1089,3c2.A,KY116182,3,1.0
1090,3c2.A,CY235018,3,1.0
1091,3c2.A,CY259303,3,1.0
1092,3c2.A,CY227526,3,1.0
1093,3c2.A,CY212041,3,1.0
1094,3c2.A,CY244171,3,1.0
1095,3c2.A,CY250547,3,1.0
1096,3c2.A,CY240055,3,1.0
1097,3c2.A,CY222805,3,1.0
1098,3c2.A,CY228805,3,1.0
1099,3c2.A,KY289450,3,1.0
1100,3c2.A,CY222965,3,1.0
1101,3c2.A,CY210807,3,1.0
1102,3c2.A,CY216049,3,1.0
1103,3c2.A,CY222917,3,1.0
1104,3c2.A,CY220255,3,1.0
1105,3c2.A,CY243965,3,1.0
1106,3c2.A,CY243901,3,1.0
1107,3c2.A,CY239713,3,1.0
1108,3c2.A,CY210583,3,1.0
1109,3c2.A,CY235840,3,1.0
1110,3c2.A,CY216561,3,1.0
1111,3c2.A,CY216017,3,1.0
1112,3c2.A,CY243947,3,1.0
1113,3c2.A,CY227694,3,1.0
1114,3c2.A,KY435815,3,1.0
1115,3c2.A,CY234936,3,1.0
1116,3c2.A,CY244022,3,1.0
1117,3c2.A,MF182528,3,1.0
1118,3c2.A,MF182527,3,1.0
1119,3c2.A,KY583625,3,1.0
1120,3c2.A,CY244235,3,1.0
1121,3c2.A,CY244048,3,1.0
1122,3c2.A,CY243980,3,1.0
1123,3c2.A,KY949820,3,1.0
1124,3c2.A,KY950005,3,1.0
1125,3c2.A,KY949883,3,1.0
1126,3c2.A,MG914339,5,0.8
1127,3c2.A,MG914227,5,0.8
1128,3c2.A,MG914099,5,0.8
1129,3c2.A,CY264481,5,0.8
1130,3c2.A,MH601769,5,0.8
1131,3c2.A,MH701140,5,0.8
1132,3c2.A,CY264092,5,0.8
1133,3c2.A,CY256037,5,0.8
1134,3c2.A,CY250091,5,0.8
1135,3c2.A,CY261367,5,0.8
1136,3c2.A,MH294721,5,0.8
1137,3c2.A,MG279230,5,0.8
1138,3c2.A,MF673284,5,0.8
1139,3c2.A,MH294827,5,0.8
1140,3c2.A,MG066684,5,0.8
1141,3c2.A,CY250659,4,1.0
1142,3c2.A,MG914339,5,0.8
1143,3c2.A,MG914227,5,0.8
1144,3c2.A,MG914099,5,0.8
1145,3c2.A,CY264481,5,0.8
1146,3c2.A,MH601769,5,0.8
1147,3c2.A,MH701140,5,0.8
1148,3c2.A,CY264092,5,0.8
1149,3c2.A,CY256037,5,0.8
1150,3c2.A,CY250091,5,0.8
1151,3c2.A,CY261367,5,0.8
1152,3c2.A,MH294721,5,0.8
1153,3c2.A,MG279230,5,0.8
1154,3c2.A,MF673284,5,0.8
1155,3c2.A,MH294827,5,0.8
1156,3c2.A,MG066684,5,0.8
1157,3c2.A,CY266783,4,0.75
1158,3c2.A,CY266503,4,0.75
1159,3c2.A,CY266863,4,0.75
1160,3c2.A,CY266415,4,0.75
1161,3c2.A,CY266831,4,0.75
1162,3c2.A,CY266655,4,0.75
1163,3c2.A,CY266647,4,0.75
1164,3c2.A,CY242278,4,0.75
1165,3c2.A,CY243885,4,0.75
1166,3c2.A,CY223101,4,0.75
1167,3c2.A,CY216041,4,0.75
1168,3c2.A,CY227318,4,0.75
1169,3c2.A,CY242038,4,0.75
1170,3c2.A,MG431374,4,1.0
1171,3c2.A,MG431371,4,1.0
1172,3c2.A,MG431372,4,1.0
1173,3c2.A,MG431385,4,1.0
1174,3c2.A,MF599428,4,1.0
1175,3c2.A,MF599426,4,1.0
1176,3c2.A,MF599423,4,1.0
1177,3c2.A,MG431387,4,1.0
1178,3c2.A,MF599430,4,1.0
1179,3c2.A,MF599429,4,1.0
1180,3c2.A,MG431388,4,1.0
1181,3c2.A,MG431380,4,1.0
1182,3c2.A,MF599431,4,1.0
1183,3c2.A,MG984158,4,1.0
1184,3c2.A,MG984505,4,1.0
1185,3c2.A,MG984305,4,1.0
1186,3c2.A,MG984425,4,1.0
1187,3c2.A,MG984128,4,1.0
1188,3c2.A,MG984353,4,1.0
1189,3c2.A,MG984489,4,1.0
1190,3c2.A,MH131222,5,0.8
1191,3c2.A,MH083124,5,0.8
1192,3c2.A,MH393254,5,0.8
1193,3c2.A,CY258348,5,0.8
1194,3c2.A,CY265205,5,0.8
1195,3c2.A,CY260985,5,0.8
1196,3c2.A,CY243694,5,0.8
1197,3c2.A,CY245054,5,0.8
1198,3c2.A,MH601554,4,1.0
1199,3c2.A,CY255789,4,1.0
1200,3c2.A,MG198920,4,1.0
1201,3c2.A,MH393252,4,1.0
1202,3c2.A,CY260356,5,1.0
1203,3c2.A,CY256181,5,1.0
1204,3c2.A,MH294882,5,1.0
1205,3c2.A,MH294726,5,1.0
1206,3c2.A,CY263200,5,1.0
1207,3c2.A,MH601850,5,1.0
1208,3c2.A,CY265149,5,1.0
1209,3c2.A,CY257989,5,1.0
1210,3c2.A,MH127113,5,1.0
1211,3c2.A,CY256125,5,1.0
1212,3c2.A,CY244729,5,1.0
1213,3c2.A,CY256117,5,1.0
1214,3c2.A,CY255877,5,1.0
1215,3c2.A,CY247182,5,1.0
1216,3c2.A,CY258436,5,1.0
1217,3c2.A,CY239992,5,1.0
1218,3c2.A,CY250675,5,1.0
1219,3c2.A,CY244721,5,1.0
1220,3c2.A,CY246982,5,1.0
1221,3c2.A,CY243758,5,1.0
1222,3c2.A,CY261439,5,1.0
1223,3c2.A,MH586036,5,1.0
1224,3c2.A,CY250651,5,1.0
1225,3c2.A,MH294727,5,1.0
1226,3c2.A,CY255885,5,1.0
1227,3c2.A,CY261431,5,1.0
1228,3c2.A,CY264561,5,1.0
1229,3c2.A,CY245398,5,1.0
1230,3c2.A,CY258084,5,1.0
1231,3c2.A,CY249979,4,1.0
1232,3c2.A,MH127021,4,1.0
1233,3c2.A,MH701396,4,1.0
1234,3c2.A,CY260889,4,1.0
1235,3c2.A,MH246802,4,1.0
1236,3c2.A,CY250115,4,1.0
1237,3c2.A,CY240031,4,1.0
1238,3c2.A,CY249835,4,1.0
1239,3c2.A,CY257765,4,1.0
1240,3c2.A,CY260747,4,1.0
1241,3c2.A,MH131222,5,0.8
1242,3c2.A,MH083124,5,0.8
1243,3c2.A,MH393254,5,0.8
1244,3c2.A,CY258348,5,0.8
1245,3c2.A,CY265205,5,0.8
1246,3c2.A,CY260985,5,0.8
1247,3c2.A,CY243694,5,0.8
1248,3c2.A,CY245054,5,0.8
1249,3c2.A,CY260356,5,1.0
1250,3c2.A,CY256181,5,1.0
1251,3c2.A,MH294882,5,1.0
1252,3c2.A,MH294726,5,1.0
1253,3c2.A,CY263200,5,1.0
1254,3c2.A,MH601850,5,1.0
1255,3c2.A,CY265149,5,1.0
1256,3c2.A,CY257989,5,1.0
1257,3c2.A,MH127113,5,1.0
1258,3c2.A,CY256125,5,1.0
1259,3c2.A,CY244729,5,1.0
1260,3c2.A,CY256117,5,1.0
1261,3c2.A,CY255877,5,1.0
1262,3c2.A,CY247182,5,1.0
1263,3c2.A,CY258436,5,1.0
1264,3c2.A,CY239992,5,1.0
1265,3c2.A,CY250675,5,1.0
1266,3c2.A,CY244721,5,1.0
1267,3c2.A,CY246982,5,1.0
1268,3c2.A,CY243758,5,1.0
1269,3c2.A,CY261439,5,1.0
1270,3c2.A,MH586036,5,1.0
1271,3c2.A,CY250651,5,1.0
1272,3c2.A,MH294727,5,1.0
1273,3c2.A,CY255885,5,1.0
1274,3c2.A,CY261431,5,1.0
1275,3c2.A,CY264561,5,1.0
1276,3c2.A,CY245398,5,1.0
1277,3c2.A,CY258084,5,1.0
1278,3c2.A,CY234562,4,1.0
1279,3c2.A,CY216473,4,1.0
1280,3c2.A,MF182496,4,1.0
1281,3c2.A,CY234810,4,1.0
1282,3c2.A,CY232578,4,1.0
1283,3c2.A,CY228781,4,1.0
1284,3c2.A,CY230602,4,1.0
1285,3c2.A,CY216193,4,1.0
1286,3c2.A,CY244155,4,1.0
1287,3c2.A,CY230277,4,1.0
1288,3c2.A,CY244169,4,1.0
1289,3c2.A,CY244156,4,1.0
1290,3c2.A,CY244390,4,1.0
1291,3c2.A,CY244222,4,1.0
1292,3c2.A,CY244005,4,1.0
1293,3c2.A,CY244229,4,1.0
1294,3c2.A,CY234991,4,1.0
1295,3c2.A,CY243944,4,1.0
1296,3c2.A,CY234466,4,1.0
1297,3c2.A,CY224094,4,1.0
1298,3c2.A,CY226759,4,0.75
1299,3c2.A,CY232356,4,0.75
1300,3c2.A,CY234490,4,0.75
1301,3c2.A,CY233432,4,0.75
1302,3c2.A,CY226767,4,0.75
1303,3c2.A,CY228933,4,0.75
1304,3c2.A,CY233448,4,0.75
1305,3c2.A,CY235880,3,1.0
1306,3c2.A,CY238561,3,1.0
1307,3c2.A,CY230642,3,1.0
1308,3c2.A,CY228869,3,1.0
1309,3c2.A,CY216481,3,1.0
1310,3c2.A,CY214434,3,1.0
1311,3c2.A,CY223886,3,1.0
1312,3c2.A,KY949900,3,1.0
1313,3c2.A,CY227134,3,1.0
1314,3c2.A,CY222989,2,1.0
1315,3c2.A,CY234674,2,1.0
1316,3c2.A,CY226639,2,1.0
1317,3c2.A,CY211994,2,1.0
1318,3c2.A,CY224118,2,1.0
1319,3c2.A,CY216777,2,1.0
1320,3c2.A,CY227398,2,1.0
1321,3c2.A,CY215162,2,1.0
1322,3c2.A,CY216281,2,1.0
1323,3c2.A,CY215945,2,1.0
1324,3c2.A,CY216689,2,1.0
1325,3c2.A,CY230229,2,1.0
1326,3c2.A,CY243921,2,1.0
1327,3c2.A,CY243927,2,1.0
1328,3c2.A,KY583706,2,1.0
1329,3c2.A,CY243952,2,1.0
1330,3c2.A,MG279294,3,1.0
1331,3c2.A,CY234634,3,1.0
1332,3c2.A,CY234934,3,1.0
1333,3c2.A,KY583709,3,1.0
1334,3c2.A,CY244132,3,1.0
1335,3c2.A,CY243968,3,1.0
1336,3c2.A,CY244409,3,1.0
1337,3c2.A,MF182513,3,1.0
1338,3c2.A,CY244104,3,1.0
1339,3c2.A,CY244073,3,1.0
1340,3c2.A,CY234940,2,1.0
1341,3c2.A,CY244196,2,1.0
1342,3c2.A,KY583708,2,1.0
1343,3c2.A,CY243941,2,1.0
1344,3c2.A,KY583624,2,1.0
1345,3c2.A,CY244274,2,1.0
1346,3c2.A,CY238394,2,1.0
1347,3c2.A,CY213250,2,1.0
1348,3c2.A,CY238298,2,1.0
1349,3c2.A,CY235010,2,1.0
1350,3c2.A,CY259375,2,1.0
1351,3c2.A,CY221981,2,1.0
1352,3c2.A,CY245334,5,0.8
1353,3c2.A,CY245318,5,0.8
1354,3c2.A,CY235976,5,0.8
1355,3c2.A,CY245118,5,0.8
1356,3c2.A,CY260710,5,0.8
1357,3c2.A,CY244285,5,0.8
1358,3c2.A,CY242398,5,0.8
1359,3c2.A,CY235872,5,0.8
1360,3c2.A,CY230285,4,0.75
1361,3c2.A,CY227430,4,0.75
1362,3c2.A,CY242078,4,0.75
1363,3c2.A,MH082740,4,0.75
1364,3c2.A,CY214634,4,0.75
1365,3c2.A,MG974394,3,1.0
1366,3c2.A,MH082172,3,1.0
1367,3c2.A,MG974402,3,1.0
1368,3c2.A,CY250579,3,1.0
1369,3c2.A,CY255837,3,1.0
1370,3c2.A,CY242326,3,1.0
1371,3c2.A,CY233400,3,1.0
1372,3c2.A,CY234698,3,1.0
1373,3c2.A,MH586380,3,1.0
1374,3c2.A,MH083064,3,1.0
1375,3c2.A,CY258156,3,1.0
1376,3c2.A,MH082684,3,1.0
1377,3c2.A,CY227222,3,1.0
1378,3c2.A,CY226535,3,1.0
1379,3c2.A,CY212690,3,1.0
1380,3c2.A,CY235864,3,1.0
1381,3c2.A,CY244134,3,1.0
1382,3c2.A,MF182520,3,1.0
1383,3c2.A,CY220367,3,1.0
1384,3c2.A,CY244026,3,1.0
1385,3c2.A,CY235952,3,1.0
1386,3c2.A,CY235616,3,1.0
1387,3c2.A,CY235624,3,1.0
1388,3c2.A,CY216137,3,1.0
1389,3c2.A,CY223950,3,1.0
1390,3c2.A,CY230650,3,1.0
1391,3c2.A,CY235784,3,1.0
1392,3c2.A,CY244705,3,1.0
1393,3c2.A,CY223918,3,1.0
1394,3c2.A,CY226831,3,1.0
1395,3c2.A,CY214802,2,1.0
1396,3c2.A,CY244070,2,1.0
1397,3c2.A,CY220375,2,1.0
1398,3c2.A,CY208968,2,1.0
1399,3c2.A,CY228701,2,1.0
1400,3c2.A,CY220487,2,1.0
1401,3c2.A,CY216009,2,1.0
1402,3c2.A,CY225230,2,1.0
1403,3c2.A,CY227614,2,1.0
1404,3c2.A,CY222893,2,1.0
1405,3c2.A,CY233370,2,1.0
1406,3c2.A,CY226703,2,1.0
1407,3c2.A,KY115982,2,1.0
1408,3c2.A,CY226823,2,1.0
1409,3c2.A,CY238274,2,1.0
1410,3c2.A,CY220535,2,1.0
1411,3c2.A,MF182510,2,1.0
1412,3c2.A,CY244269,2,1.0
1413,3c2.A,CY216537,2,1.0
1414,3c2.A,CY222869,2,1.0
1415,3c2.A,CY233259,2,1.0
1416,3c2.A,CY220055,2,1.0
1417,3c2.A,CY210575,2,1.0
1418,3c2.A,CY227582,2,1.0
1419,3c2.A,CY227710,2,1.0
1420,3c2.A,KY950007,2,1.0
1421,3c2.A,KY950120,2,1.0
1422,3c2.A,KY949661,2,1.0
1423,3c2.A,CY230301,2,1.0
1424,3c2.A,MG279294,3,1.0
1425,3c2.A,CY234634,3,1.0
1426,3c2.A,CY234934,3,1.0
1427,3c2.A,KY583709,3,1.0
1428,3c2.A,CY244132,3,1.0
1429,3c2.A,CY243968,3,1.0
1430,3c2.A,CY244409,3,1.0
1431,3c2.A,MF182513,3,1.0
1432,3c2.A,CY244104,3,1.0
1433,3c2.A,CY244073,3,1.0
1434,3c2.A,CY245334,5,0.8
1435,3c2.A,CY245318,5,0.8
1436,3c2.A,CY235976,5,0.8
1437,3c2.A,CY245118,5,0.8
1438,3c2.A,CY260710,5,0.8
1439,3c2.A,CY244285,5,0.8
1440,3c2.A,CY242398,5,0.8
1441,3c2.A,CY235872,5,0.8
1442,3c2.A,CY230285,4,0.75
1443,3c2.A,CY227430,4,0.75
1444,3c2.A,CY242078,4,0.75
1445,3c2.A,MH082740,4,0.75
1446,3c2.A,CY214634,4,0.75
