,tip_name,ratio,size
1069,CY234874,1.0,3
1070,CY214594,1.0,3
1071,CY227118,1.0,3
1072,CY222005,1.0,3
1073,CY211898,1.0,3
1074,CY244120,1.0,3
1075,MF182500,1.0,3
1076,MF182499,1.0,3
1077,CY212706,1.0,3
1078,CY214226,1.0,3
1079,CY258999,1.0,3
1080,CY258991,1.0,3
1081,CY224014,1.0,3
1082,CY244256,1.0,3
1083,CY238569,1.0,3
1084,CY234562,1.0,4
1085,CY216473,1.0,4
1086,MF182496,1.0,4
1087,CY234810,1.0,4
1088,CY232578,1.0,4
1089,CY228781,1.0,4
1090,CY230602,1.0,4
1091,CY216193,1.0,4
1092,CY244155,1.0,4
1093,CY230277,1.0,4
1094,CY244169,1.0,4
1095,CY244156,1.0,4
1096,CY244390,1.0,4
1097,CY244222,1.0,4
1098,CY244005,1.0,4
1099,CY244229,1.0,4
1100,CY234991,1.0,4
1101,CY243944,1.0,4
1102,CY234466,1.0,4
1103,CY224094,1.0,4
1104,CY214426,1.0,3
1105,CY226759,0.75,4
1106,CY230085,0.75,4
1107,CY232356,0.75,4
1108,CY234490,0.75,4
1109,CY233432,0.75,4
1110,CY226767,0.75,4
1111,CY228933,0.75,4
1112,CY233448,0.75,4
1113,CY227926,0.75,4
1114,CY227566,1.0,3
1115,CY234682,1.0,3
1116,CY227502,1.0,3
1117,CY213234,1.0,3
1118,CY223734,1.0,3
1119,CY232610,1.0,3
1120,CY222853,1.0,3
1121,CY244014,1.0,3
1122,CY226791,1.0,3
1123,CY216121,1.0,3
1124,CY220519,1.0,3
1125,CY226695,1.0,3
1126,CY224838,1.0,3
1127,CY230738,1.0,3
1128,CY223838,1.0,3
1129,CY210727,1.0,3
1130,CY234887,1.0,3
1131,CY244136,1.0,3
1132,CY234920,1.0,3
1133,CY211978,1.0,3
1134,CY210306,1.0,3
1135,CY226655,1.0,3
1136,CY226623,1.0,3
1137,CY226567,1.0,3
1138,CY226607,1.0,3
1139,CY230538,1.0,3
1140,CY214818,1.0,3
1141,CY234216,1.0,3
1142,CY211779,1.0,3
1143,KY116182,1.0,3
1144,CY235018,1.0,3
1145,CY259303,1.0,3
1146,CY227526,1.0,3
1147,CY212041,1.0,3
1148,CY244171,1.0,3
1149,CY250547,1.0,3
1150,CY240055,1.0,3
1151,CY222805,1.0,3
1152,CY228805,1.0,3
1153,KY289450,1.0,3
1154,CY222965,1.0,3
1155,CY210807,1.0,3
1156,CY216049,1.0,3
1157,CY222917,1.0,3
1158,CY220255,1.0,3
1159,CY243965,1.0,3
1160,CY243901,1.0,3
1161,CY239713,1.0,3
1162,CY210583,1.0,3
1163,CY235840,1.0,3
1164,CY216561,1.0,3
1165,CY216017,1.0,3
1166,CY243947,1.0,3
1167,CY227694,1.0,3
1168,KY435815,1.0,3
1169,CY234936,1.0,3
1170,CY244022,1.0,3
1171,CY243894,1.0,3
1172,MF182528,1.0,3
1173,MF182527,1.0,3
1174,KY583625,1.0,3
1175,CY244235,1.0,3
1176,CY244048,1.0,3
1177,CY243980,1.0,3
1178,KY949820,1.0,3
1179,CY244553,1.0,3
1180,KY950005,1.0,3
1181,KY949883,1.0,3
1182,KY950048,1.0,3
1183,CY228429,1.0,3
1184,CY244040,1.0,3
1185,MG914339,0.8,5
1186,MG914227,0.8,5
1187,MG914099,0.8,5
1188,CY264481,0.8,5
1189,MH601769,0.8,5
1190,MH701140,0.8,5
1191,CY264092,0.8,5
1192,CY256037,0.8,5
1193,CY250091,0.8,5
1194,CY261367,0.8,5
1195,MH294721,0.8,5
1196,MG279230,0.8,5
1197,MF673284,0.8,5
1198,MH294827,0.8,5
1199,MG066684,0.8,5
1200,CY250659,1.0,4
1201,MG914339,0.8,5
1202,MG914227,0.8,5
1203,MG914099,0.8,5
1204,CY264481,0.8,5
1205,MH601769,0.8,5
1206,MH701140,0.8,5
1207,CY264092,0.8,5
1208,CY256037,0.8,5
1209,CY250091,0.8,5
1210,CY261367,0.8,5
1211,MH294721,0.8,5
1212,MG279230,0.8,5
1213,MF673284,0.8,5
1214,MH294827,0.8,5
1215,MG066684,0.8,5
1216,CY266783,0.75,4
1217,CY266503,0.75,4
1218,CY266863,0.75,4
1219,CY266415,0.75,4
1220,CY266831,0.75,4
1221,CY266655,0.75,4
1222,CY266647,0.75,4
1223,CY242278,0.75,4
1224,CY243885,0.75,4
1225,CY223101,0.75,4
1226,CY216041,0.75,4
1227,CY227318,0.75,4
1228,CY242038,0.75,4
1229,MG431374,1.0,4
1230,MG431371,1.0,4
1231,MG431372,1.0,4
1232,MG431385,1.0,4
1233,MF599428,1.0,4
1234,MF599426,1.0,4
1235,MF599423,1.0,4
1236,MG431387,1.0,4
1237,MF599430,1.0,4
1238,MF599429,1.0,4
1239,MG431388,1.0,4
1240,MG431380,1.0,4
1241,MF599431,1.0,4
1242,MG984158,1.0,4
1243,MG984505,1.0,4
1244,MG984305,1.0,4
1245,MG984441,1.0,4
1246,MG984345,1.0,4
1247,MG984425,1.0,4
1248,MG984128,1.0,4
1249,MG984353,1.0,4
1250,MG984489,1.0,4
1251,MH131222,0.8,5
1252,MH083124,0.8,5
1253,MH393254,0.8,5
1254,CY258348,0.8,5
1255,CY265205,0.8,5
1256,CY260985,0.8,5
1257,CY243694,0.8,5
1258,CY245054,0.8,5
1259,MH601554,1.0,4
1260,CY255789,1.0,4
1261,MG198920,1.0,4
1262,MH393252,1.0,4
1263,CY260356,1.0,5
1264,CY256181,1.0,5
1265,MH294882,1.0,5
1266,MH294726,1.0,5
1267,CY263200,1.0,5
1268,MH601850,1.0,5
1269,CY265149,1.0,5
1270,CY257989,1.0,5
1271,MH127113,1.0,5
1272,CY256125,1.0,5
1273,CY244729,1.0,5
1274,CY256117,1.0,5
1275,CY255877,1.0,5
1276,CY247182,1.0,5
1277,CY258436,1.0,5
1278,CY239992,1.0,5
1279,CY250675,1.0,5
1280,CY244721,1.0,5
1281,CY246982,1.0,5
1282,CY243758,1.0,5
1283,CY261439,1.0,5
1284,MH586036,1.0,5
1285,CY250651,1.0,5
1286,MH294727,1.0,5
1287,CY255885,1.0,5
1288,CY261431,1.0,5
1289,CY264561,1.0,5
1290,CY245398,1.0,5
1291,CY258084,1.0,5
1292,CY249979,1.0,4
1293,MH127021,1.0,4
1294,MH701396,1.0,4
1295,CY260889,1.0,4
1296,MH246802,1.0,4
1297,CY250115,1.0,4
1298,CY240031,1.0,4
1299,CY249835,1.0,4
1300,CY257765,1.0,4
1301,CY260747,1.0,4
1302,MH131222,0.8,5
1303,MH083124,0.8,5
1304,MH393254,0.8,5
1305,CY258348,0.8,5
1306,CY265205,0.8,5
1307,CY260985,0.8,5
1308,CY243694,0.8,5
1309,CY245054,0.8,5
1310,CY260356,1.0,5
1311,CY256181,1.0,5
1312,MH294882,1.0,5
1313,MH294726,1.0,5
1314,CY263200,1.0,5
1315,MH601850,1.0,5
1316,CY265149,1.0,5
1317,CY257989,1.0,5
1318,MH127113,1.0,5
1319,CY256125,1.0,5
1320,CY244729,1.0,5
1321,CY256117,1.0,5
1322,CY255877,1.0,5
1323,CY247182,1.0,5
1324,CY258436,1.0,5
1325,CY239992,1.0,5
1326,CY250675,1.0,5
1327,CY244721,1.0,5
1328,CY246982,1.0,5
1329,CY243758,1.0,5
1330,CY261439,1.0,5
1331,MH586036,1.0,5
1332,CY250651,1.0,5
1333,MH294727,1.0,5
1334,CY255885,1.0,5
1335,CY261431,1.0,5
1336,CY264561,1.0,5
1337,CY245398,1.0,5
1338,CY258084,1.0,5
1339,CY234562,1.0,4
1340,CY216473,1.0,4
1341,MF182496,1.0,4
1342,CY234810,1.0,4
1343,CY232578,1.0,4
1344,CY228781,1.0,4
1345,CY230602,1.0,4
1346,CY216193,1.0,4
1347,CY244155,1.0,4
1348,CY230277,1.0,4
1349,CY244169,1.0,4
1350,CY244156,1.0,4
1351,CY244390,1.0,4
1352,CY244222,1.0,4
1353,CY244005,1.0,4
1354,CY244229,1.0,4
1355,CY234991,1.0,4
1356,CY243944,1.0,4
1357,CY234466,1.0,4
1358,CY224094,1.0,4
1359,CY226759,0.75,4
1360,CY230085,0.75,4
1361,CY232356,0.75,4
1362,CY234490,0.75,4
1363,CY233432,0.75,4
1364,CY226767,0.75,4
1365,CY228933,0.75,4
1366,CY233448,0.75,4
1367,CY227926,0.75,4
1368,CY235880,1.0,3
1369,CY238561,1.0,3
1370,CY230642,1.0,3
1371,CY228869,1.0,3
1372,CY216481,1.0,3
1373,CY214434,1.0,3
1374,CY223886,1.0,3
1375,KY949900,1.0,3
1376,CY227134,1.0,3
1377,CY222989,1.0,2
1378,CY234674,1.0,2
1379,CY226639,1.0,2
1380,CY211994,1.0,2
1381,CY224118,1.0,2
1382,CY216777,1.0,2
1383,CY227398,1.0,2
1384,CY215162,1.0,2
1385,CY216281,1.0,2
1386,CY215945,1.0,2
1387,CY216689,1.0,2
1388,CY230229,1.0,2
1389,CY243921,1.0,2
1390,CY243927,1.0,2
1391,KY583706,1.0,2
1392,CY243952,1.0,2
1393,MG279294,1.0,3
1394,CY234634,1.0,3
1395,CY234934,1.0,3
1396,KY583709,1.0,3
1397,CY244132,1.0,3
1398,CY243968,1.0,3
1399,CY244409,1.0,3
1400,MF182513,1.0,3
1401,CY244104,1.0,3
1402,CY244073,1.0,3
1403,CY234940,1.0,2
1404,CY244196,1.0,2
1405,KY583708,1.0,2
1406,CY243941,1.0,2
1407,KY583624,1.0,2
1408,CY244274,1.0,2
1409,CY238394,1.0,2
1410,CY213250,1.0,2
1411,CY238298,1.0,2
1412,CY235010,1.0,2
1413,CY259375,1.0,2
1414,CY221981,1.0,2
1415,CY245334,0.8,5
1416,CY245318,0.8,5
1417,CY235976,0.8,5
1418,CY245118,0.8,5
1419,CY260710,0.8,5
1420,CY244285,0.8,5
1421,CY245070,0.8,5
1422,CY242398,0.8,5
1423,CY235872,0.8,5
1424,CY230285,0.75,4
1425,CY227430,0.75,4
1426,CY242078,0.75,4
1427,MH082740,0.75,4
1428,CY214634,0.75,4
1429,MG974394,1.0,3
1430,MH082172,1.0,3
1431,MG974402,1.0,3
1432,CY250579,1.0,3
1433,CY255837,1.0,3
1434,CY242326,1.0,3
1435,CY233400,1.0,3
1436,CY234698,1.0,3
1437,MH586380,1.0,3
1438,MH083064,1.0,3
1439,CY258156,1.0,3
1440,MH082684,1.0,3
1441,CY227222,1.0,3
1442,CY226535,1.0,3
1443,CY212690,1.0,3
1444,CY235864,1.0,3
1445,CY244134,1.0,3
1446,CY233408,1.0,3
1447,MF182520,1.0,3
1448,CY220367,1.0,3
1449,CY244026,1.0,3
1450,CY235952,1.0,3
1451,CY235616,1.0,3
1452,CY235624,1.0,3
1453,CY216137,1.0,3
1454,CY223950,1.0,3
1455,CY230650,1.0,3
1456,CY235784,1.0,3
1457,CY244705,1.0,3
1458,CY223918,1.0,3
1459,CY226831,1.0,3
1460,CY214802,1.0,2
1461,CY244070,1.0,2
1462,CY220375,1.0,2
1463,CY208968,1.0,2
1464,CY228701,1.0,2
1465,CY220487,1.0,2
1466,CY216009,1.0,2
1467,CY214050,1.0,2
1468,CY225230,1.0,2
1469,CY227614,1.0,2
1470,CY222893,1.0,2
1471,CY233370,1.0,2
1472,CY226703,1.0,2
1473,KY115982,1.0,2
1474,CY226823,1.0,2
1475,CY238274,1.0,2
1476,CY220535,1.0,2
1477,MF182510,1.0,2
1478,CY244269,1.0,2
1479,CY216537,1.0,2
1480,CY222869,1.0,2
1481,CY233259,1.0,2
1482,CY220055,1.0,2
1483,CY210575,1.0,2
1484,CY227582,1.0,2
1485,CY227710,1.0,2
1486,KY950007,1.0,2
1487,KY949955,1.0,2
1488,KY950120,1.0,2
1489,KY949661,1.0,2
1490,CY230301,1.0,2
1491,MG279294,1.0,3
1492,CY234634,1.0,3
1493,CY234934,1.0,3
1494,KY583709,1.0,3
1495,CY244132,1.0,3
1496,CY243968,1.0,3
1497,CY244409,1.0,3
1498,MF182513,1.0,3
1499,CY244104,1.0,3
1500,CY244073,1.0,3
1501,CY245334,0.8,5
1502,CY245318,0.8,5
1503,CY235976,0.8,5
1504,CY245118,0.8,5
1505,CY260710,0.8,5
1506,CY244285,0.8,5
1507,CY245070,0.8,5
1508,CY242398,0.8,5
1509,CY235872,0.8,5
1510,CY230285,0.75,4
1511,CY227430,0.75,4
1512,CY242078,0.75,4
1513,MH082740,0.75,4
1514,CY214634,0.75,4
1515,MG974394,1.0,3
1516,MH082172,1.0,3
1517,MG974402,1.0,3
1518,CY250579,1.0,3
1519,CY255837,1.0,3
1520,CY242326,1.0,3
1521,CY233400,1.0,3
1522,CY234698,1.0,3
1523,MH586380,1.0,3
1524,MH083064,1.0,3
1525,CY258156,1.0,3
1526,MH082684,1.0,3
1527,CY227222,1.0,3
1528,CY226535,1.0,3
1529,CY212690,1.0,3
1530,CY235864,1.0,3
1531,CY244134,1.0,3
1532,CY233408,1.0,3
1533,CY245334,0.8,5
1534,CY245318,0.8,5
1535,CY235976,0.8,5
1536,CY245118,0.8,5
1537,CY260710,0.8,5
1538,CY244285,0.8,5
1539,CY245070,0.8,5
1540,CY242398,0.8,5
1541,CY235872,0.8,5
1542,CY230285,0.75,4
1543,CY227430,0.75,4
1544,CY242078,0.75,4
1545,MH082740,0.75,4
1546,CY214634,0.75,4
1547,CY245334,0.8,5
1548,CY245318,0.8,5
1549,CY235976,0.8,5
1550,CY245118,0.8,5
1551,CY260710,0.8,5
1552,CY244285,0.8,5
1553,CY245070,0.8,5
1554,CY242398,0.8,5
1555,CY235872,0.8,5
1556,MF182520,1.0,3
1557,CY220367,1.0,3
1558,CY244026,1.0,3
1559,CY235952,1.0,3
1560,CY235616,1.0,3
1561,CY235624,1.0,3
1562,CY216137,1.0,3
1563,CY223950,1.0,3
1564,CY230650,1.0,3
1565,CY235784,1.0,3
1566,CY244705,1.0,3
1567,CY223918,1.0,3
1568,CY226831,1.0,3
1569,CY244133,0.5,2
1570,CY244052,0.5,2
1571,CY244094,0.5,2
1572,CY214362,0.5,2
1573,CY209408,0.5,2
1574,CY212802,0.5,2
1575,KY950063,0.5,2
1576,CY234906,0.5,2
1577,CY243870,0.5,2
1578,CY244207,0.5,2
1579,CY234972,0.5,2
1580,CY243495,0.5,2
1581,CY214922,0.5,2
1582,KY949711,0.5,2
1583,KY289619,0.5,2
1584,CY223181,0.5,2
1585,CY210767,1.0,1
1586,CY210759,1.0,1
1587,CY222029,1.0,1
1588,KY289590,1.0,1
1589,KY116302,1.0,1
1590,CY216073,1.0,1
1591,KY583640,1.0,1
1592,CY244386,1.0,1
1593,CY234891,1.0,1
1594,CY216673,1.0,1
1595,CY255417,0.0,1
1596,CY254361,0.0,1
1597,CY254889,0.0,1
1598,CY254321,0.0,1
1599,CY254985,0.0,1
1600,CY211697,0.0,1
1601,CY254753,0.0,1
1602,KY583641,0.0,1
1603,CY255201,0.0,1
1604,CY234982,0.0,1
1605,KY289347,0.0,1
1606,CY254657,0.0,1
1607,CY254505,0.0,1
1608,CY244400,1.0,2
1609,CY244387,1.0,2
1610,CY243893,1.0,2
1611,CY243936,1.0,2
1612,MF182472,1.0,2
1613,MF182477,1.0,2
1614,MF182491,1.0,2
1615,CY227702,1.0,2
1616,CY244153,1.0,2
1617,CY228541,1.0,2
1618,CY235648,1.0,2
1619,CY216089,1.0,2
1620,CY214730,1.0,2
1621,CY232396,1.0,2
1622,CY244198,1.0,2
1623,KY697326,1.0,2
1624,CY216289,1.0,2
1625,CY227126,1.0,2
1626,KY583724,1.0,2
1627,CY216705,1.0,2
1628,MG928453,1.0,2
1629,CY235592,1.0,2
1630,CY220455,1.0,2
1631,CY223277,1.0,2
1632,CY212954,1.0,2
1633,CY223149,1.0,2
1634,CY216521,1.0,2
1635,CY239880,1.0,3
1636,CY239872,1.0,3
1637,CY232316,1.0,3
1638,CY228365,1.0,3
1639,CY221957,1.0,3
1640,CY238891,1.0,3
1641,MF182469,1.0,3
1642,CY221965,1.0,3
1643,CY214162,1.0,3
1644,CY225414,1.0,3
1645,CY243431,1.0,2
1646,MF993047,1.0,2
1647,CY221910,1.0,2
1648,CY216249,1.0,2
1649,CY225270,1.0,2
1650,CY225286,1.0,2
1651,CY228909,1.0,2
1652,CY220311,1.0,2
1653,CY213146,1.0,2
1654,CY259199,1.0,2
1655,CY259359,1.0,2
1656,CY234506,1.0,2
1657,KY583726,1.0,2
1658,KY583688,1.0,2
1659,CY244245,1.0,2
1660,KY583725,1.0,2
1661,CY234953,1.0,2
1662,CY244101,1.0,2
1663,CY223990,1.0,2
1664,CY232540,1.0,2
1665,CY245198,1.0,2
1666,MH131350,1.0,2
1667,CY243979,1.0,2
1668,CY235488,1.0,2
1669,CY234826,1.0,2
1670,CY232500,1.0,2
1671,CY214026,1.0,2
1672,CY244012,1.0,2
1673,CY223814,1.0,2
1674,CY244398,1.0,2
1675,CY243872,1.0,2
1676,MF182504,1.0,2
1677,CY230021,1.0,2
1678,CY221934,1.0,2
1679,CY234288,1.0,2
1680,CY232618,1.0,2
1681,CY216569,1.0,2
1682,CY231099,1.0,2
1683,CY224158,1.0,2
1684,CY243439,1.0,2
1685,CY222781,1.0,2
1686,CY210377,1.0,2
1687,CY218166,1.0,2
1688,KY949821,1.0,2
1689,KY950053,1.0,2
1690,KY949986,1.0,2
1691,CY218142,1.0,3
1692,CY226503,1.0,3
1693,CY218150,1.0,3
1694,CY233306,1.0,3
1695,CY216769,1.0,3
1696,CY234474,1.0,3
1697,CY223982,1.0,3
1698,CY220447,1.0,3
1699,CY232602,1.0,3
1700,CY223045,1.0,3
1701,CY259063,1.0,3
1702,CY226719,1.0,3
1703,CY215034,1.0,3
1704,CY221878,1.0,3
1705,CY214842,1.0,3
1706,MF182524,1.0,3
1707,KY583715,1.0,3
1708,KY583719,1.0,3
1709,CY244410,1.0,3
1710,CY244008,1.0,3
1711,KY583716,1.0,3
1712,KY583717,1.0,3
1713,CY244065,1.0,3
1714,CY244066,1.0,3
1715,KY583718,1.0,3
1716,CY234926,1.0,3
1717,CY214578,1.0,3
1718,CY220183,1.0,3
1719,CY232420,1.0,3
1720,CY224878,1.0,3
1721,CY214954,1.0,3
1722,CY212994,1.0,3
1723,CY212450,1.0,3
1724,CY244295,1.0,3
1725,CY212466,1.0,3
1726,CY216657,1.0,3
1727,CY244266,1.0,3
1728,CY244126,1.0,3
1729,CY227454,1.0,3
1730,CY228717,1.0,3
1731,CY216441,1.0,3
1732,CY234746,1.0,3
1733,CY223053,1.0,3
1734,CY216609,1.0,3
1735,CY226527,1.0,3
1736,CY227774,1.0,3
1737,MF182522,1.0,3
1738,CY230810,1.0,3
1739,CY222861,1.0,3
1740,CY211708,1.0,3
1741,CY210695,1.0,3
1742,KY949928,1.0,3
1743,KY949989,1.0,3
1744,CY233346,1.0,3
1745,CY230357,1.0,3
1746,CY234975,1.0,3
1747,CY220151,1.0,3
1748,CY216641,1.0,3
1749,MF673261,1.0,3
1750,CY230253,1.0,3
1751,CY244223,1.0,3
1752,CY244006,1.0,3
1753,CY210687,1.0,3
1754,KY116630,1.0,3
1755,CY215953,1.0,3
1756,CY244400,1.0,2
1757,CY244387,1.0,2
1758,CY243893,1.0,2
1759,CY243936,1.0,2
1760,MF182472,1.0,2
1761,MF182477,1.0,2
1762,MF182491,1.0,2
1763,CY227702,1.0,2
1764,CY244153,1.0,2
1765,CY228541,1.0,2
1766,CY235648,1.0,2
1767,CY216089,1.0,2
1768,CY214730,1.0,2
1769,CY232396,1.0,2
1770,CY244198,1.0,2
1771,KY697326,1.0,2
1772,CY216289,1.0,2
1773,CY227126,1.0,2
1774,KY583724,1.0,2
1775,CY216705,1.0,2
1776,MG928453,1.0,2
1777,CY235592,1.0,2
1778,CY220455,1.0,2
1779,CY223277,1.0,2
1780,CY212954,1.0,2
1781,CY223149,1.0,2
1782,CY216521,1.0,2
1783,CY239880,1.0,3
1784,CY239872,1.0,3
1785,CY232316,1.0,3
1786,CY228365,1.0,3
1787,CY221957,1.0,3
1788,CY238891,1.0,3
1789,MF182469,1.0,3
1790,CY221965,1.0,3
1791,CY214162,1.0,3
1792,CY225414,1.0,3
1793,CY243431,1.0,2
1794,MF993047,1.0,2
1795,CY221910,1.0,2
1796,CY216249,1.0,2
1797,CY225270,1.0,2
1798,CY225286,1.0,2
1799,CY228909,1.0,2
1800,CY220311,1.0,2
1801,CY213146,1.0,2
1802,CY259199,1.0,2
1803,CY259359,1.0,2
1804,CY234506,1.0,2
1805,KY583726,1.0,2
1806,KY583688,1.0,2
1807,CY244245,1.0,2
1808,KY583725,1.0,2
1809,CY234953,1.0,2
1810,CY244101,1.0,2
1811,CY223990,1.0,2
1812,CY232540,1.0,2
1813,CY245198,1.0,2
1814,MH131350,1.0,2
1815,CY243979,1.0,2
1816,CY235488,1.0,2
1817,CY234826,1.0,2
1818,CY232500,1.0,2
1819,CY214026,1.0,2
1820,CY244012,1.0,2
1821,CY223814,1.0,2
1822,CY244398,1.0,2
1823,CY243872,1.0,2
1824,MF182504,1.0,2
1825,CY230021,1.0,2
1826,CY221934,1.0,2
1827,CY234288,1.0,2
1828,CY232618,1.0,2
1829,CY216569,1.0,2
1830,CY231099,1.0,2
1831,CY224158,1.0,2
1832,CY243439,1.0,2
1833,CY222781,1.0,2
1834,CY210377,1.0,2
1835,CY218166,1.0,2
1836,KY949821,1.0,2
1837,KY950053,1.0,2
1838,KY949986,1.0,2
1839,CY239880,1.0,3
1840,CY239872,1.0,3
1841,CY232316,1.0,3
1842,CY228365,1.0,3
1843,CY221957,1.0,3
1844,CY238891,1.0,3
1845,MF182469,1.0,3
1846,CY221965,1.0,3
1847,CY214162,1.0,3
1848,CY225414,1.0,3
1849,CY218142,1.0,3
1850,CY226503,1.0,3
1851,CY218150,1.0,3
1852,CY233306,1.0,3
1853,CY216769,1.0,3
1854,CY234474,1.0,3
1855,CY223982,1.0,3
1856,CY220447,1.0,3
1857,CY232602,1.0,3
1858,CY223045,1.0,3
1859,CY259063,1.0,3
1860,CY226719,1.0,3
1861,CY215034,1.0,3
1862,CY221878,1.0,3
1863,CY214842,1.0,3
1864,MF182524,1.0,3
1865,KY583715,1.0,3
1866,KY583719,1.0,3
1867,CY244410,1.0,3
1868,CY244008,1.0,3
1869,KY583716,1.0,3
1870,KY583717,1.0,3
1871,CY244065,1.0,3
1872,CY244066,1.0,3
1873,KY583718,1.0,3
1874,CY234926,1.0,3
1875,CY214578,1.0,3
1876,CY220183,1.0,3
1877,CY232420,1.0,3
1878,CY224878,1.0,3
1879,CY214954,1.0,3
1880,CY212994,1.0,3
1881,CY212450,1.0,3
1882,CY244295,1.0,3
1883,CY212466,1.0,3
1884,CY216657,1.0,3
1885,CY244266,1.0,3
1886,CY244126,1.0,3
1887,CY227454,1.0,3
1888,CY228717,1.0,3
1889,CY216441,1.0,3
1890,CY234746,1.0,3
1891,CY223053,1.0,3
1892,CY216609,1.0,3
1893,CY226527,1.0,3
1894,CY227774,1.0,3
1895,MF182522,1.0,3
1896,CY230810,1.0,3
1897,CY222861,1.0,3
1898,CY211708,1.0,3
1899,CY210695,1.0,3
1900,KY949928,1.0,3
1901,KY949989,1.0,3
1902,CY233346,1.0,3
1903,CY230357,1.0,3
1904,CY234975,1.0,3
1905,CY220151,1.0,3
1906,CY216641,1.0,3
1907,MF673261,1.0,3
1908,CY230253,1.0,3
1909,CY244223,1.0,3
1910,CY244006,1.0,3
1911,CY210687,1.0,3
1912,KY116630,1.0,3
1913,CY215953,1.0,3
1914,CY218142,1.0,3
1915,CY226503,1.0,3
1916,CY218150,1.0,3
1917,CY233306,1.0,3
1918,CY216769,1.0,3
1919,CY234474,1.0,3
1920,CY223982,1.0,3
1921,CY220447,1.0,3
1922,CY232602,1.0,3
1923,CY223045,1.0,3
1924,CY259063,1.0,3
1925,CY226719,1.0,3
1926,CY215034,1.0,3
1927,CY221878,1.0,3
1928,CY214842,1.0,3
1929,MF182524,1.0,3
1930,KY583715,1.0,3
1931,KY583719,1.0,3
1932,CY244410,1.0,3
1933,CY244008,1.0,3
1934,KY583716,1.0,3
1935,KY583717,1.0,3
1936,CY244065,1.0,3
1937,CY244066,1.0,3
1938,KY583718,1.0,3
1939,CY234926,1.0,3
1940,CY214578,1.0,3
1941,CY220183,1.0,3
1942,CY232420,1.0,3
1943,CY224878,1.0,3
1944,CY214954,1.0,3
1945,CY212994,1.0,3
1946,CY212450,1.0,3
1947,CY244295,1.0,3
1948,CY212466,1.0,3
1949,CY216657,1.0,3
1950,CY244266,1.0,3
1951,CY244126,1.0,3
1952,CY227454,1.0,3
1953,CY228717,1.0,3
1954,CY216441,1.0,3
1955,CY234746,1.0,3
1956,CY223053,1.0,3
1957,CY216609,1.0,3
1958,CY226527,1.0,3
1959,CY227774,1.0,3
1960,MF182522,1.0,3
1961,CY230810,1.0,3
1962,CY222861,1.0,3
1963,CY211708,1.0,3
1964,CY210695,1.0,3
1965,KY949928,1.0,3
1966,KY949989,1.0,3
1967,CY233346,1.0,3
1968,CY230357,1.0,3
1969,CY234975,1.0,3
1970,CY220151,1.0,3
1971,CY216641,1.0,3
1972,MF673261,1.0,3
1973,CY230253,1.0,3
1974,CY244223,1.0,3
1975,CY244006,1.0,3
1976,CY210687,1.0,3
1977,KY116630,1.0,3
1978,CY215953,1.0,3
1979,CY257218,1.0,1
1980,CY256970,1.0,1
1981,CY240739,1.0,1
1982,CY257306,1.0,1
1983,CY257026,1.0,1
1984,CY257418,1.0,1
1985,CY257298,1.0,1
1986,CY257338,1.0,1
1987,CY257114,1.0,1
1988,CY257226,1.0,1
1989,CY257274,1.0,1
1990,CY257314,1.0,1
1991,CY257234,1.0,1
1992,CY257354,1.0,1
1993,CY257098,1.0,1
1994,CY240723,1.0,1
1995,CY257106,1.0,1
1996,CY257402,1.0,1
1997,CY257154,1.0,1
1998,CY257322,1.0,1
1999,CY257242,1.0,1
2000,CY257282,1.0,1
2001,CY240747,1.0,1
2002,CY257426,1.0,1
2003,CY257018,1.0,1
2004,CY257130,1.0,1
2005,CY257258,1.0,1
2006,CY209056,1.0,1
2007,KY289131,1.0,1
2008,CY217906,1.0,1
2009,CY214554,1.0,1
2010,CY211498,1.0,1
2011,CY211802,1.0,1
2012,CY212402,1.0,1
2013,KY003458,1.0,1
2014,KY116590,1.0,1
2015,CY243999,0.0,1
2016,CY210030,0.0,1
2017,KY583668,0.0,1
2018,CY208313,0.0,1
2019,KY583596,0.0,1
2020,CY234886,0.0,1
2021,KY583652,0.0,1
2022,CY234981,0.0,1
2023,CY221862,0.5,2
2024,CY243899,0.5,2
2025,CY212858,0.5,2
2026,CY255265,0.5,2
2027,CY254993,0.5,2
2028,CY254601,0.5,2
2029,MF673247,0.5,2
2030,MF673268,0.5,2
2031,CY254441,0.5,2
2032,KX416704,1.0,1
2033,CY211586,1.0,1
2034,KY116414,1.0,1
2035,KY583594,1.0,1
2036,CY212882,1.0,1
2037,KY116446,1.0,1
2038,KX917196,1.0,1
2039,CY221862,0.5,2
2040,CY243899,0.5,2
2041,CY212858,0.5,2
2042,CY255265,0.5,2
2043,CY254993,0.5,2
2044,CY254601,0.5,2
2045,MF673247,0.5,2
2046,MF673268,0.5,2
2047,CY254441,0.5,2
2048,MG279332,1.0,1
2049,CY234192,1.0,1
2050,CY244216,1.0,1
2051,KY583662,1.0,1
2052,KY583606,1.0,1
2053,MF673488,1.0,1
2054,MF673483,1.0,1
2055,CY234954,1.0,1
2056,MF673477,1.0,1
2057,CY244205,1.0,1
2058,MF673487,1.0,1
2059,MF182482,1.0,1
2060,MF182473,1.0,1
2061,CY243939,1.0,1
2062,CY234908,1.0,1
2063,CY234971,1.0,1
2064,CY228773,1.0,1
2065,KY697358,1.0,1
2066,MF182503,1.0,1
2067,CY223157,1.0,1
